name,id,wikidataId,firstAuthor,numOfCoAuthors,title,subtitle,normalizedGenre,digitalSource,originalSourcePublisher,originalSourcePubPlace,originalSourceYear,originalSourceNumberOfPages,yearNormalized,size,libretto,averageClustering,density,averagePathLength,maxDegreeIds,averageDegree,diameter,datePremiered,yearPremiered,yearPrinted,maxDegree,numOfSpeakers,numOfSpeakersFemale,numOfSpeakersMale,numOfSpeakersUnknown,numOfPersonGroups,numConnectedComponents,numEdges,yearWritten,numOfSegments,wikipediaLinkCount,numOfActs,numOfScenes,wordCountText,wordCountSp,wordCountStage,numOfP,numOfL
"schlegel-die-stumme-schoenheit","ger000328","Q55998571","Schlegel","0","Die stumme Schönheit","Ein Lustspiel in einem Aufzuge","Comedy","http://www.textgridrep.org/textgrid:v3mw.0","Arion","Weimar","1963","25","1747","8","false","0.8708333333333333","0.75","1.25","jungwitz","5.25","2","1754-06-05","1754","1747","7","8","4","4","0","0","1","21","1747","25","0","0","25","7676","7464","166","0","741"
"schlegel-dueval-und-charmille","ger000613","Q118134246","Schlegel","0","Düval und Charmille","Ein bürgerlich Trauerspiel in fünf Aufzügen. Von einem Frauenzimmer","Tragedy","https://books.google.com/books?id=asJTAAAAcAAJ&printsec=frontcover","Weidmann","Leipzig","1778","140","1778","9","false","0.8269841269841269","0.6666666666666666","1.3333333333333333","mariane|dueval","5.333333333333333","2","2023-09-22","2023","1778","8","9","3","6","0","0","1","24","","45","1","5","45","12190","11225","1796","414","0"
"schlegel-jon","ger000234","Q55998652","Schlegel","0","Jon","Schauspiel in fünf Aufzügen","","http://www.textgridrep.org/textgrid:v1sm.0","","","","","1802","6","false","0.75","0.6","1.1","kreusa|pythia|xuthus","3","2","","1802","1803","4","6","2","4","0","0","2","9","","23","0","5","23","17001","16835","277","0","2380"
"schlosser-die-maskerade","ger000635","Q121354014","Schlosser","0","Die Maskerade","Ein Lustspiel in einem Akt","Comedy","https://books.google.com/books?id=MLIxT1wk4v4C&pg=PA269","Cramer","Bremen","1767","49","1767","7","false","0.8666666666666668","0.8095238095238095","1.1904761904761905","lucinde|valer","4.857142857142857","2","1785-04-28","1785","1767","6","7","2","5","0","0","1","17","","14","0","0","14","7431","6888","955","281","4"
"schmetzer-deutschland-und-seine-feinde","ger000772","Q139554152","Schmetzer","0","Deutschland und seine Feinde","Ein Bühnenfestspiel für unsere Zeit des Kampfes und Sieges","","https://doi.org/10.1515/9783486743753","De Gruyter","Berlin, München, Boston","2019","42","1915","31","false","0.9738476577186255","0.410752688172043","1.5380577427821522","der_deutsche","12.32258064516129","3","","1915","1915","26","31","21","10","0","0","2","191","","7","0","0","7","9156","7873","417","82","392"
"schnitzer-der-zigeunerbaron","ger000292","Q464511","Schnitzer","0","Der Zigeunerbaron","Operette in 3 Acten","","http://www.textgridrep.org/textgrid:v3q4.0","","","","","1885","19","true","0.9112070334206557","0.7777777777777778","1.2280701754385965","several characters","14","3","","1885","","17","19","5","11","3","8","1","133","","14","24","3","13","8208","7979","341","0","1571"
"schnitzler-anatol","ger000089","Q487409","Schnitzler","0","Anatol","","","http://www.textgridrep.org/textgrid:v3vp.0","","","","","1893","11","false","0.6837662337662338","0.34545454545454546","1.6545454545454545","anatol","3.4545454545454546","2","","1910","1893","10","11","7","4","0","0","1","19","1891","7","5","7","0","21918","21415","1830","1589","10"
"schnitzler-anatols-groessenwahn","ger000176","Q56256182","Schnitzler","0","Anatols Größenwahn","","","http://www.textgridrep.org/textgrid:v3t3.0","","","","","1891","6","false","1","1","1","several characters","5","1","","1932","1955","5","6","2","4","0","0","1","15","1891","1","0","1","0","5092","4960","299","410","0"
"schnitzler-das-weite-land","ger000277","Q1171735","Schnitzler","0","Das weite Land","Tragikomödie in fünf Akten","Tragicomedy","http://www.textgridrep.org/textgrid:v3vz.0","","","","","1910","29","false","0.9079463625940388","0.6108374384236454","1.3891625615763548","erna|friedrich","17.103448275862068","2","","1911","1910","28","29","9","18","2","2","1","248","1910","5","1","5","0","32269","31529","3773","1553","0"
"schnitzler-der-einsame-weg","ger000017","Q1198519","Schnitzler","0","Der einsame Weg","Schauspiel in fünf Akten","","http://www.textgridrep.org/textgrid:v3sh.0","","","","","1904","11","false","0.8386002886002886","0.6181818181818182","1.3818181818181818","felix","6.181818181818182","2","1904-02-13","1904","1904","10","11","4","7","0","0","1","34","1900/1903","37","3","5","37","23758","23043","1849","1053","0"
"schnitzler-der-gruene-kakadu","ger000336","Q2675124","Schnitzler","0","Der grüne Kakadu","Groteske in einem Akt","Comedy","http://www.textgridrep.org/textgrid:v3rv.0","","","","","1899","24","false","1","1","1","several characters","23","1","","1899","1899","23","24","5","17","2","2","1","276","","1","5","1","0","11182","11015","1131","701","5"
"schnitzler-der-puppenspieler","ger000306","Q56256231","Schnitzler","0","Der Puppenspieler","Studie in einem Aufzug","","http://www.textgridrep.org/textgrid:v3rz.0","","","","","1903","4","false","1","1","1","several characters","3","1","","1903","1906","3","4","1","3","0","0","1","6","","1","0","1","0","5225","5118","424","231","0"
"schnitzler-der-tapfere-cassian","ger000205","Q56254827","Schnitzler","0","Der tapfere Cassian","Puppenspiel in einem Akt","","http://www.textgridrep.org/textgrid:v3qp.0","","","","","1904","4","false","1","1","1","several characters","3","1","","1904","1906","3","4","1","3","0","0","1","6","1902","1","1","1","0","4671","4593","316","286","0"
"schnitzler-die-frau-mit-dem-dolche","ger000557","Q1212655","Schnitzler","0","Die Frau mit dem Dolche","Schauspiel in einem Akt","","http://www.textgridrep.org/textgrid:v3s3.0","","","","","1902","3","false","1","1","1","leonhard_lionardo|pauline_paola|remigio","2","1","","1902","1902","2","3","1","2","0","0","1","3","1901","3","0","1","0","4452","4150","705","133","296"
"schnitzler-die-letzten-masken","ger000558","Q1218934","Schnitzler","0","Die letzten Masken","Schauspiel in einem Akt","","http://www.textgridrep.org/textgrid:v3s3.0","","","","","1902","6","false","1","1","1","several characters","5","1","","1902","1902","5","6","1","5","0","0","1","15","1901","1","1","1","0","5368","5238","610","194","0"
"schnitzler-komoedie-der-verfuehrung","ger000544","Q1781088","Schnitzler","0","Komödie der Verführung","in drei Akten","Comedy","https://resolver.staatsbibliothek-berlin.de/SBB000345E100000000","S. Fischer","Berlin","1924","260","1924","29","false","0.8925524239183199","0.6674876847290641","1.332512315270936","ambros|max","18.689655172413794","2","1924-10-11","1924","1924","28","29","12","16","1","1","1","271","","5","1","3","3","40136","37993","4956","1979","0"
"schnitzler-komtesse-mizzi","ger000150","Q1781040","Schnitzler","0","Komtesse Mizzi oder Der Familientag","Komödie in einem Akt","Comedy","http://www.textgridrep.org/textgrid:v3sw.0","","","","","1909","9","false","1","1","1","several characters","8","1","","1909","1909","8","9","2","7","0","0","1","36","1907","1","1","1","0","10110","9953","741","545","0"
"schnitzler-lebendige-stunden","ger000556","Q1335820","Schnitzler","0","Lebendige Stunden","Ein Akt","","http://www.textgridrep.org/textgrid:v3s3.0","","","","","1902","3","false","1","1","1","borromaeus|hausdorfer|heinrich","2","1","","1902","1902","2","3","0","3","0","0","1","3","1901","1","1","1","0","4211","4117","353","156","0"
"schnitzler-liebelei","ger000080","Q1823758","Schnitzler","0","Liebelei","Schauspiel in drei Akten","","http://www.textgridrep.org/textgrid:v3vb.0","","","","","1895","9","false","0.8687830687830689","0.7777777777777778","1.2222222222222223","theodor|mizi|christine","6.222222222222222","2","","1895","1896","8","9","4","5","0","0","1","28","1894","3","5","3","0","14999","14868","2341","961","0"
"schnitzler-literatur","ger000559","Q1865099","Schnitzler","0","Literatur","Lustspiel in einem Akt","Comedy","http://www.textgridrep.org/textgrid:v3s3.0","","","","","1902","3","false","1","1","1","klemens|margarete|gilbert","2","1","","1902","1902","2","3","1","2","0","0","1","3","1901","1","1","1","0","7031","6944","308","405","0"
"schnitzler-professor-bernhardi","ger000343","Q872683","Schnitzler","0","Professor Bernhardi","Komödie in fünf Akten","Comedy","http://www.textgridrep.org/textgrid:v3tw.0","","","","","1912","23","false","0.8271397333316838","0.6047430830039525","1.3952569169960474","bernhardi","13.304347826086957","2","","1912","1912","22","23","1","22","0","0","1","153","","5","3","5","0","37476","36960","2722","1665","0"
"schnitzler-reigen","ger000232","Q1414190","Schnitzler","0","Reigen","","","http://www.textgridrep.org/textgrid:v3w3.0","","","","","1903","11","false","0.1515151515151515","0.21818181818181817","2.8181818181818183","dirne|graf","2.1818181818181817","5","1920-12-23","1920","1903","3","11","6","5","0","0","1","12","1896/1897","10","13","0","10","19387","18538","2410","1431","0"
"schnitzler-zum-grossen-wurstel","ger000022","Q29014616","Schnitzler","0","Zum grossen Wurstel","Burleske in einem Akt","Comedy","http://www.textgridrep.org/textgrid:v3t6.0","","","","","1906","31","false","1","1","1","several characters","30","1","","1906","1906","30","31","5","23","3","2","1","465","1902/1904","1","1","1","0","5465","5157","1272","147","374"
"schober-alfonso-und-estrella","ger000154","Q2032667","Schober","0","Alfonso und Estrella","Romantische Oper in drei Akten","","http://www.textgridrep.org/textgrid:v401.0","","","","","1854","18","true","0.8210598043931379","0.5163398692810458","1.522875816993464","chor_der_frauen","8.777777777777779","3","","1854","","14","18","4","11","3","10","1","79","","23","9","3","23","6163","5702","886","0","918"
"schoenherr-der-weibsteufel","ger000478","Q1197996","Schönherr","0","Der Weibsteufel","Drama in fünf Akten","","https://www.gutenberg.org/ebooks/49059","Staackmann","Leipzig","1914","113","1914","3","false","1","1","1","mann|weib|jaeger","2","1","","1915","1914","2","3","1","2","0","0","1","3","1914","5","1","5","0","19027","18900","5788","699","0"
"schoenthan-der-raub-der-sabinerinnen","ger000271","Q1196392","Schönthan","1","Der Raub der Sabinerinnen","Schwank in vier Akten","Comedy","http://www.textgridrep.org/textgrid:v409.0","","","","","1884","11","false","0.9292929292929294","0.7272727272727273","1.290909090909091","several characters","7.2727272727272725","3","","1884","1885","9","11","5","6","0","0","1","40","","46","1","4","46","22872","22443","3515","1278","2"
"schouwaert-die-ueberschwemmung","ger000466","Q51368953","Schouwärt","0","Die Überschwemmung","Ein Schauspiel in drey Akten","","https://de.wikisource.org/wiki/Schouwärt_–_Die_Ueberschwemmung_(1784)","","","","","1784","16","false","0.8665237540237541","0.6333333333333333","1.3916666666666666","poell|leopoldine|amtmann","9.5","3","","","1784","13","16","4","11","1","0","1","76","1784","48","0","3","48","20133","19610","665","583","6"
"schrader-der-hohlweg","ger000621","Q118871504","Schrader","0","Der Hohlweg","Lustspiel in einem Akt","Comedy","https://de.wikisource.org/wiki/Der_Hohlweg","Vereins-Buchhandlung","Berlin","1843","32","1843","8","false","0.6845238095238095","0.6071428571428571","1.3928571428571428","graf","4.25","2","","","1843","7","8","3","5","0","0","1","17","","13","0","0","13","8732","8509","501","373","24"
"schroeder-der-vetter-in-lissabon","ger000382","Q51451355","Schröder","0","Der Vetter in Lissabon","Ein bürgerliches Familiengemälde in drei Aufzügen","","http://www.textgridrep.org/textgrid:vhgn.0","","","","","1784","11","false","0.7467532467532468","0.6181818181818182","1.3818181818181818","mad_wagner","6.181818181818182","2","","1784","1786","10","11","4","7","0","0","1","34","","50","0","3","50","12447","12121","1077","758","0"
"schuecking-elisabeth","ger000754","Q133310426","Schücking","0","Elisabeth","Ein Trauerspiel in fünf Aufzügen","Tragedy","https://gallica.bnf.fr/ark:/12148/bpt6k1916024w","","","1777","77","1777","16","false","0.7486263736263736","0.325","1.725","der_koenig","4.875","3","","","1777","14","16","4","7","5","2","1","39","","24","0","5","24","8184","7822","699","187","7"
"schuetz-die-katze-laesst-das-mausen-nicht","ger000580","Q112686910","Schütz","0","Die Katze läßt das Mausen nicht","Sprüchwort in einem Aufzuge, als Fortsetzung des Bauernguts","Comedy","https://de.wikisource.org/wiki/Die_Katze_läßt_das_Mausen_nicht_(Schütz)","Bechtold","Altona","1801","32","1800","7","false","0.9238095238095239","0.6190476190476191","1.380952380952381","wirth","3.7142857142857144","2","1800-01-13","1800","1801","6","7","1","6","0","1","1","13","","14","0","0","14","4248","4085","256","240","0"
"seemann-dulk-die-waende","ger000459","Q51459425","Seemann","1","Die Wände","Eine politische Komödie in einem Akte","Comedy","http://www.textgridrep.org/textgrid:mk3n.0","","","","","1848","8","false","0.7821428571428571","0.6428571428571429","1.3571428571428572","hans","4.5","2","","","1848","7","8","0","7","1","0","1","18","","9","0","0","9","5779","5596","406","0","681"
"sessa-unser-verkehr","ger000503","Q99601642","Sessa","0","Unser Verkehr","Eine Posse in einem Akte","Comedy","https://books.google.com/books?id=h2BVAAAAcAAJ&printsec=frontcover","Haas","Wien","1815","49","1813","16","false","0.7427895021645021","0.4","1.6","jakob","6","2","","1813","1815","15","16","3","11","2","2","1","48","","23","0","0","23","7990","7759","852","452","0"
"seume-miltiades","ger000479","Q79509676","Seume","0","Miltiades","Ein Trauerspiel in fünf Aufzügen","Tragedy","https://www.projekt-gutenberg.org/seume/miltiade/index.html","Hempel","Berlin","1879","59","1808","14","false","0.7447330447330448","0.5604395604395604","1.4615384615384615","miltiades","7.285714285714286","3","","1868","1808","12","14","1","12","1","1","1","51","","23","0","5","23","14657","12141","410","0","1798"
"sievers-die-schatzgraeber","ger000590","Q113016336","Sievers","0","Die Schatzgräber","Posse in einem Aufzuge. Fortsetzung der beiden Billets","Comedy","https://books.google.com/books?id=dUrPFPLOy_8C&printsec=frontcover","","","","","1807","6","false","1","1","1","several characters","5","1","","","1807","5","6","1","5","0","1","1","15","","9","0","0","9","7709","7426","774","334","0"
"simrock-doctor-johannes-faust","ger000228","Q55999026","Simrock","0","Doctor Johannes Faust","Puppenspiel in vier Aufzügen","","http://www.textgridrep.org/textgrid:vnmx.0","","","","","1846","22","false","0.7984083875126657","0.354978354978355","1.7056277056277056","faust","7.454545454545454","3","","","1846","17","22","5","14","3","1","1","82","","19","1","4","19","11116","10263","958","337","297"
"soden-doktor-faust","ger000450","Q55803592","Soden","0","Doktor Faust","Volks-Schauspiel in fünf Akten","","http://www.textgridrep.org/textgrid:vnn3.0","","","","","1797","62","false","0.7853715078398322","0.15230037017451084","1.873611845584347","doktor_faust","9.290322580645162","3","","","1797","60","62","5","30","27","0","1","288","","65","0","5","65","21601","21034","1021","1360","0"
"solbrig-die-dorfschule","ger000526","Q105525766","Solbrig","0","Die Dorfschule","Eine charakteristische Posse in einem Akte","Comedy","https://books.google.com/books?id=q1PDO0ko1mcC&pg=PA51","Schütz","Magdeburg","1819","30","1812","9","false","1","1","1","several characters","8","1","","1812","1819","8","9","0","9","0","0","1","36","","2","0","0","2","3599","3523","267","182","4"
"sonnleithner-dir-wie-mir","ger000660","Q123954090","Sonnleithner","0","Dir wie mir","Eine dramatische Kleinigkeit in einem Akt","","https://books.google.com/books?id=E5RHk-bSzcgC&printsec=frontcover","Wallishausser","Wien","1812","38","1808","4","false","1","1","1","several characters","3","1","1808-07-27","1808","1812","3","4","2","2","0","0","1","6","","17","0","0","17","5769","5648","299","380","0"
"sonnleithner-fidelio","ger000095","Q193778","Sonnleithner","2","Fidelio","Oper in zwei Aufzügen","","http://www.textgridrep.org/textgrid:vpv1.0","","","","","1805","12","true","0.8615079365079366","0.5454545454545454","1.5757575757575757","rocco|pizarro","6","3","","1805","","9","12","2","9","1","3","1","36","","20","46","2","20","8488","7862","1835","160","664"
"sorge-der-bettler","ger000534","Q64733581","Sorge","0","Der Bettler","Eine dramatische Sendung","","http://www.textgridrep.org/textgrid:vpvq.0","","","","","1912","57","false","0.9904660641502748","0.8157894736842105","1.1842105263157894","dichter_sohn_bruder_juengling|das_maedchen","45.68421052631579","2","","1917","1912","56","57","18","39","0","4","1","1302","","5","1","5","0","20845","19644","4457","505","713"
"sorge-der-sieg-des-christos","ger000149","Q52882110","Sorge","0","Der Sieg des Christos","Eine Vision dargestellt in dramatischen Bildern","","http://www.textgridrep.org/textgrid:vpvw.0","","","","","1924","37","false","0.8533721691616428","0.16366366366366367","1.718543046357616","luther","5.891891891891892","3","","","1924","20","37","3","27","7","5","3","109","1914","18","0","0","18","20208","19255","3171","0","2451"
"sorge-odysseus","ger000418","Q52882303","Sorge","0","Odysseus","Dramatische Phantasie","","http://www.textgridrep.org/textgrid:vpvx.0","","","","","1911","14","false","1","1","1","several characters","13","1","","","1925","13","14","1","13","0","3","1","91","1911","1","0","1","0","8384","7723","3682","213","82"
"spiess-klara-von-hoheneichen","ger000645","Q121688468","Spieß","0","Klara von Hoheneichen","Ritterschauspiel aus dem funfzehnten Jahrhunderte in vier Aufzügen","","https://books.google.com/books?id=Nzs7AAAAcAAJ&printsec=frontcover","Schönfeld-Meißner","Prag und Leipzig","1791","151","1790","18","false","0.7422759339426006","0.2875816993464052","1.908496732026144","klara|otto","4.888888888888889","3","1790-11-30","1790","1790","11","18","2","16","0","4","1","44","","40","1","4","40","22813","22385","1828","716","0"
"stavenhagen-mudder-mews","ger000168","Q13188682","Stavenhagen","0","Mudder Mews","Niederdeutsches Drama in 5 Akten","","http://www.textgridrep.org/textgrid:vrcn.0","","","","","1904","8","false","0.9107142857142857","0.8928571428571429","1.1071428571428572","several characters","6.25","2","","1905","1904","7","8","3","4","1","1","1","25","1903","5","1","5","0","21644","21272","5040","887","80"
"steltzer-franziska-montenegro","ger000716","Q131166948","Steltzer","0","Franziska Montenegro","Ein Trauerspiel in fünf Aufzügen","Tragedy","https://de.wikisource.org/wiki/Franziska_Montenegro","Creutz","Magdeburg und Leipzig","1781","94","1781","13","false","0.4283882783882784","0.32051282051282054","1.858974358974359","katelli","3.8461538461538463","3","","","1781","8","13","2","11","0","0","1","25","","52","0","5","52","15474","14904","1083","468","0"
"stephanie-der-schauspieldirektor","ger000033","Q471810","Stephanie","0","Der Schauspieldirektor","Ein Gelegenheitsstück in einem Aufzuge","","http://www.textgridrep.org/textgrid:vrdc.0","","","","","1786","10","false","1","1","1","several characters","9","1","","1786","","9","10","5","5","0","0","1","45","","10","25","0","10","7730","7631","471","336","83"
"stephanie-die-entfuehrung-aus-dem-serail","ger000381","Q210711","Stephanie","0","Die Entführung aus dem Serail","Ein Singspiel in drey Aufzügen","","http://www.textgridrep.org/textgrid:vrdk.0","","","","","1782","9","true","0.746031746031746","0.6111111111111112","1.2142857142857142","pedrillo","4.888888888888889","2","","1782","","7","9","2","7","0","0","2","22","","28","37","3","28","9670","9308","1032","287","482"
"stephanie-die-liebe-im-narrenhause","ger000133","Q52882712","Stephanie","0","Die Liebe im Narrenhause","Eine komische Oper in zwey Aufzügen","","http://www.textgridrep.org/textgrid:vrds.0","","","","","1787","11","true","1","1","1","several characters","10","1","","1787","","10","11","4","7","0","0","1","55","","41","0","2","41","14943","14416","2020","394","806"
"stephanie-doktor-und-apotheker","ger000344","Q1235105","Stephanie","0","Doktor und Apotheker","Komische Oper in zwei Aufzügen","","http://www.textgridrep.org/textgrid:vrdj.0","","","","","1786","10","true","0.8777777777777779","0.8222222222222222","1.1777777777777778","krautmann","7.4","2","","1786","","9","10","3","7","0","0","1","37","","45","6","2","45","19328","18428","3929","421","1183"
"sternheim-der-snob","ger000493","Q1196902","Sternheim","0","Der Snob","Komödie in drei Aufzügen","Comedy","https://www.gutenberg.org/ebooks/60089","","","","","1914","8","false","0.6607142857142857","0.4642857142857143","1.5357142857142858","christian","3.25","2","","1914","1914","7","8","4","4","0","0","1","13","","20","1","3","20","12297","12138","1000","723","0"
"stramm-die-haidebraut","ger000669","Q124307280","Stramm","0","Die Haidebraut","","","http://www.textgridrep.org/textgrid:w3w0.0","Limes","Wiesbaden","1963","18","1914","5","false","0.8666666666666666","0.8","1.2","laszlo|maruschka","3.2","2","","1919","1914","4","5","2","3","0","0","1","8","","5","0","0","5","3063","2380","1314","248","0"
"stramm-erwachen","ger000563","Q107611479","Stramm","0","Erwachen","","","http://www.textgridrep.org/textgrid:w3x0.0","Limes","Wiesbaden","1963","21","1914","15","false","1","1","1","several characters","14","1","","1921","1914","14","15","5","8","2","3","1","105","","1","0","0","1","4271","3348","2355","237","0"
"stramm-geschehen","ger000673","Q124315651","Stramm","0","Geschehen","","","http://www.textgridrep.org/textgrid:w3vd.0","Limes","Wiesbaden","1963","23","1915","48","false","0.9563379112407789","0.36436170212765956","1.6356382978723405","er|sie","17.125","2","","","1915","47","48","13","10","25","9","1","411","1915","5","0","0","5","3755","2834","2177","426","0"
"stramm-kraefte","ger000672","Q124311807","Stramm","0","Kräfte","","","http://www.textgridrep.org/textgrid:w3xb.0","Limes","Wiesbaden","1963","22","1915","4","false","1","1","1","several characters","3","1","","1919","1915","3","4","2","2","0","0","1","6","","5","0","0","5","4320","3376","2567","317","0"
"stramm-rudimentaer","ger000670","Q124309865","Stramm","0","Rudimentär","","","http://www.textgridrep.org/textgrid:w3sp.0","Limes","Wiesbaden","1963","20","1914","3","false","1","1","1","er|sie|chauffeur","2","1","1924-01-27","1924","1914","2","3","1","2","0","0","1","3","","1","0","0","1","4565","4263","2540","190","0"
"stramm-sancta-susanna","ger000671","Q124310297","Stramm","0","Sancta Susanna","Ein Gesang der Mainacht","","http://www.textgridrep.org/textgrid:w3vm.0","Limes","Wiesbaden","1963","13","1914","7","false","1","1","1","several characters","6","1","","1918","1914","6","7","6","1","0","1","1","21","","1","0","0","1","2211","1343","1484","114","0"
"sturz-julie","ger000066","Q52883292","Sturz","0","Julie","Ein Trauerspiel in fünf Aufzügen","Tragedy","http://www.textgridrep.org/textgrid:w3zd.0","","","","","1767","10","false","0.6290476190476191","0.4888888888888889","1.6","wohlau","4.4","3","","","1767","7","10","3","7","0","0","1","22","","49","0","5","49","15186","14792","604","372","0"
"sudermann-der-bettler-von-syrakus","ger000461","Q52883502","Sudermann","0","Der Bettler von Syrakus","Tragödie in fünf Akten und einem Vorspiel","Tragedy","http://www.textgridrep.org/textgrid:w40m.0","","","","","1911","66","false","0.8167835703438168","0.17902097902097902","2.1771561771561774","der_blinde","11.636363636363637","5","","1911","1911","43","66","11","52","3","4","1","384","","50","0","5","50","24340","23086","3426","0","3276"
"sudermann-die-ehre","ger000107","Q25217734","Sudermann","0","Die Ehre","Schauspiel in vier Akten","","http://www.textgridrep.org/textgrid:w40n.0","","","","","1889","15","false","0.8122751322751324","0.5714285714285714","1.4761904761904763","muehlingk|robert","8","3","","1889","1889","12","15","6","9","0","0","1","60","","52","2","4","52","24385","23645","3202","1350","0"
"sudermann-die-schmetterlingsschlacht","ger000521","Q104664855","Sudermann","0","Die Schmetterlingsschlacht","Komödie in vier Akten","Comedy","https://books.google.com/books?id=KU04AQAAIAAJ&printsec=frontcover","Cotta","Stuttgart","1895","","1894","10","false","0.8615873015873013","0.7555555555555555","1.2444444444444445","rosi","6.8","2","","1894","1895","9","10","4","6","0","0","1","34","","58","1","4","58","19957","19149","2296","1271","0"
"sudermann-heimat","ger000100","Q5699549","Sudermann","0","Heimat","Schauspiel in vier Akten","","http://www.textgridrep.org/textgrid:w407.0","","","","","1893","14","false","0.830890934462363","0.6043956043956044","1.3956043956043955","frau_schwartze","7.857142857142857","2","","1893","1893","13","14","8","6","0","0","1","55","","53","2","4","53","22128","21466","2526","1079","0"
"sudermann-stein-unter-steinen","ger000541","Q107557211","Sudermann","0","Stein unter Steinen","Schauspiel in vier Akten","","https://www.gutenberg.org/ebooks/62132","","","","","1905","18","false","0.8200867034200368","0.5490196078431373","1.4509803921568627","zarncke|lore","9.333333333333334","2","","1905","1905","15","18","4","12","2","3","1","84","","43","0","4","43","22102","20856","4194","1240","4"
"thoma-die-lokalbahn","ger000361","Q52884344","Thoma","0","Die Lokalbahn","Komödie in drei Akten","Comedy","http://www.textgridrep.org/textgrid:wbvk.0","","","","","1902","15","false","0.8370536870536872","0.580952380952381","1.4190476190476191","buergermeister","8.133333333333333","2","","1902","1902","14","15","4","11","0","0","1","61","","38","1","3","38","16381","15801","2557","1244","10"
"thoma-die-medaille","ger000037","Q52884454","Thoma","0","Die Medaille","Komödie in einem Akt","Comedy","http://www.textgridrep.org/textgrid:wc9p.0","","","","","1901","14","false","1","1","1","several characters","13","1","","1901","1901","13","14","4","10","0","0","1","91","","7","0","0","7","10364","10213","825","623","27"
"thoma-erster-klasse","ger000098","Q1362158","Thoma","0","Erster Klasse","Bauernschwank in einem Akt","Comedy","http://www.textgridrep.org/textgrid:wcbf.0","","","","","1910","10","false","0.95","0.9333333333333333","1.0666666666666667","several characters","8.4","2","","1910","1910","9","10","2","8","0","0","1","42","1910","6","1","0","6","9917","9746","1863","679","0"
"thoma-lottchens-geburtstag","ger000207","Q55007595","Thoma","0","Lottchens Geburtstag","Lustspiel in einem Akt","Comedy","http://www.textgridrep.org/textgrid:wc9q.0","","","","","1911","6","false","0.9","0.8","1.2","frau_giselius|coelestine","4","2","","1911","1911","5","6","4","2","0","0","1","12","1911","11","0","0","11","7449","7247","1096","515","0"
"thoma-magdalena","ger000073","Q1883767","Thoma","0","Magdalena","Ein Volksstück in drei Aufzügen","","http://www.textgridrep.org/textgrid:wc0g.0","","","","","1912","13","false","0.6714618714618715","0.358974358974359","1.705128205128205","thomas","4.3076923076923075","3","","1912","1912","11","13","3","9","1","1","1","28","","28","1","3","28","18748","18095","3334","1149","0"
"thoma-moral","ger000056","Q55007722","Thoma","0","Moral","Komödie in drei Akten","Comedy","http://www.textgridrep.org/textgrid:wcj0.0","","","","","1908","17","false","0.8604575163398693","0.4338235294117647","1.7647058823529411","beermann","6.9411764705882355","3","","1908","1909","13","17","7","10","0","0","1","59","","25","0","3","25","19086","18383","2458","1170","3"
"thon-adelheit-von-rastenberg","ger000741","Q135905349","Thon","0","Adelheit von Rastenberg","Ein Trauerspiel in fünf Aufzügen","Tragedy","https://books.google.com/books?id=aAU7AAAAcAAJ&pg=PA251","","Augsburg","1788","68","1788","11","false","0.8106782106782107","0.5454545454545454","1.4545454545454546","franz|hohenburg","5.454545454545454","2","","","1788","9","11","5","6","0","0","1","30","","45","0","5","45","10483","9994","1230","448","12"
"tieck-der-abschied","ger000714","Q130350990","Tieck","0","Der Abschied","Ein Trauerspiel in zwei Aufzügen","Tragedy","https://www.projekt-gutenberg.org/tieck/abschied/index.html","Bibliographisches Institut","Leipzig und Wien","1892","38","1798","4","false","0.5833333333333333","0.6666666666666666","1.3333333333333333","ramstein","2","2","","","1798","3","4","1","3","0","0","1","4","1792","14","0","2","14","9859","8380","872","326","6"
"tieck-der-gestiefelte-kater","ger000285","Q1198710","Tieck","0","Der gestiefelte Kater","Ein Kindermärchen in drei Akten, mit Zwischenspielen, einem Prologe und Epiloge","","http://www.textgridrep.org/textgrid:wdvq.0","","","","","1797","48","false","0.8695936948181949","0.44592198581560283","1.6072695035460993","fischer","20.958333333333332","3","","1844","1797","43","48","2","36","10","8","1","503","","19","3","3","14","19066","18681","1785","789","47"
"tieck-die-theegesellschaft","ger000496","Q94393683","Tieck","0","Die Theegesellschaft","Lustspiel in Einem Aufzuge","Comedy","https://www.projekt-gutenberg.org/tieck/theeges/index.html","","","","","1797","10","false","0.9349206349206349","0.8222222222222222","1.1777777777777778","ahlfeld","7.4","2","","","1797","9","10","1","9","0","0","1","37","1796","18","0","0","18","9059","8794","554","567","0"
"tieck-die-verkehrte-welt","ger000313","Q55999055","Tieck","0","Die verkehrte Welt","Ein historisches Schauspiel in fünf Aufzügen","","http://www.textgridrep.org/textgrid:wdq6.0","","","","","1800","74","false","0.8464801499269291","0.2913735653461681","1.697338746053225","scaevola","21.27027027027027","3","","","1800","56","74","14","51","9","6","4","787","","21","0","5","18","23686","21524","1081","961","417"
"tieck-karl-von-berneck","ger000530","Q42191817","Tieck","0","Karl von Berneck","Trauerspiel in fünf Aufzügen","Tragedy","https://www.projekt-gutenberg.org/tieck/berneck/index.html","Reimer","Berlin","1829","144","1797","19","false","0.8200252963410858","0.6023391812865497","1.3976608187134503","conrad|karl","10.842105263157896","2","","","1797","18","19","3","15","1","0","1","103","1793/1795","19","0","5","0","23520","22848","1244","1026","47"
